"YEAR","CIRI","COW","genocide","rummel","massive_repression","executions","killing","genocide","rummel","massive_repression","executions","killing","V6"
2005,677,816,0,NA,NA,NA,0,0,NA,NA,NA,0,0.356279993544735
2006,677,816,0,NA,NA,NA,0,0,NA,NA,NA,0,0.379752249594356
2007,677,816,0,NA,NA,NA,0,0,NA,NA,NA,0,0.40142277476591
2008,677,816,0,NA,NA,NA,0,0,NA,NA,NA,0,0.418108242538875
2009,677,816,0,NA,NA,NA,0,0,NA,NA,NA,0,0.429037707678353
2010,677,816,0,NA,NA,NA,0,0,NA,NA,NA,0,0.436213345559814
1954,NA,817,NA,1,0,1,NA,NA,1,0,1,NA,-1.5374638842512
1955,NA,817,NA,1,0,0,NA,NA,1,0,0,NA,-1.58725599131897
1956,NA,817,0,1,0,1,NA,0,1,0,1,NA,-1.62269872145634
1957,NA,817,0,1,0,0,NA,0,1,0,0,NA,-1.60251298885551
1958,NA,817,0,1,0,0,NA,0,1,0,0,NA,-1.59572870948283
1959,NA,817,0,1,0,0,NA,0,1,0,0,NA,-1.59825976521622
1960,NA,817,0,1,0,0,NA,0,1,0,0,NA,-1.61335591163829
1961,NA,817,0,1,0,0,NA,0,1,0,0,NA,-1.64780417047339
1962,NA,817,0,1,0,0,NA,0,1,0,0,NA,-1.71451595289231
1963,NA,817,0,1,0,0,NA,0,1,0,0,NA,-1.84789190415585
1964,NA,817,0,1,0,1,NA,0,1,0,1,NA,-2.12296851283543
1965,NA,817,1,1,1,1,NA,1,1,1,1,NA,-2.66646666947508
1966,NA,817,1,1,1,1,NA,1,1,1,1,NA,-2.9158331197191
1967,NA,817,1,1,1,0,NA,1,1,1,0,NA,-3.01013806615105
1968,NA,817,1,1,1,0,NA,1,1,1,0,NA,-3.05543812431328
1969,NA,817,1,1,1,0,NA,1,1,1,0,NA,-3.05870689738566
1970,NA,817,1,1,1,0,NA,1,1,1,0,NA,-3.02047691738592
1971,NA,817,1,1,1,0,NA,1,1,1,0,NA,-2.93293293919353
1972,NA,817,1,1,1,0,NA,1,1,1,0,NA,-2.77082168818109
1973,NA,817,1,1,0,0,NA,1,1,0,0,NA,-2.46490360168176
1974,NA,817,1,1,0,0,NA,1,1,0,0,NA,-2.34838832407094
1975,NA,817,1,1,0,0,NA,1,1,0,0,NA,-2.3098197272664
1957,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.42342998459321
1958,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.49835803164479
1959,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.53494245812424
1960,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.55466410843104
1961,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.56683651767164
1962,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.56707494531456
1963,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.56880818232997
1964,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57398033010559
1965,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57308987849019
1966,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.5737427279886
1967,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57273023444921
1968,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57252374301886
1969,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57393953437865
1970,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57344783592605
1971,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57245862661615
1972,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57395815467883
1973,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57195839610095
1974,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57501017729489
1975,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57335050816261
1976,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.5741020361506
1977,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57357851120681
1978,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57464358771684
1979,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57598330920644
1980,NA,820,0,1,0,0,NA,0,1,0,0,NA,-1.57671543267071
1981,422,820,0,1,0,0,NA,0,1,0,0,NA,-1.5769407160227
1982,422,820,0,1,0,0,NA,0,1,0,0,NA,-1.57945144131541
1983,422,820,0,1,0,NA,NA,0,1,0,NA,NA,-1.58431690799659
1984,422,820,0,1,0,NA,NA,0,1,0,NA,NA,-1.57268611079475
1985,422,820,0,1,0,NA,NA,0,1,0,NA,NA,-1.54662794239536
1986,422,820,0,1,0,NA,NA,0,1,0,NA,NA,-1.49691227599894
1987,422,820,0,1,0,NA,NA,0,1,0,NA,NA,-1.38737137223337
1988,422,820,0,NA,0,NA,NA,0,NA,0,NA,NA,-1.16798840374864
1989,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.962178594006781
1990,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.792748195304471
1991,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.645789445443764
1992,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.517480116622552
1993,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.408080939204142
1994,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.309368083279577
1995,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.217675883416802
1996,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.135417306761467
1997,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.0600602709666658
1998,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.00990669312209402
1999,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.0696603927693958
2000,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.125225175173671
2001,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.172816177236123
2002,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.218339619915947
2003,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.261262796502981
2004,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.29907585837421
2005,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.328252016220589
2006,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.357063870220946
2007,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.380128545736794
2008,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.398938365317786
2009,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.413014209526319
2010,422,820,0,NA,NA,NA,0,0,NA,NA,NA,0,0.415481220516432
1965,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.310006652128701
1966,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.325724293008481
1967,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.326178673361385
1968,NA,830,0,0,0,1,NA,0,0,0,1,NA,0.317159028459804
1969,NA,830,0,0,0,1,NA,0,0,0,1,NA,0.365977660019656
1970,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.480111514759418
1971,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.584916949758446
1972,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.677383973049356
1973,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.762127028922931
1974,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.838292325674091
1975,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.90973941000591
1976,NA,830,0,0,0,0,NA,0,0,0,0,NA,0.974753428550324
1977,NA,830,0,0,0,0,NA,0,0,0,0,NA,1.03724489724612
1978,NA,830,0,0,0,0,NA,0,0,0,0,NA,1.08983282840676
1979,NA,830,0,0,0,0,NA,0,0,0,0,NA,1.14003189389669
1980,NA,830,0,0,0,0,NA,0,0,0,0,NA,1.18704508624619
1981,572,830,0,0,0,0,NA,0,0,0,0,NA,1.22693801224413
1982,572,830,0,0,0,0,NA,0,0,0,0,NA,1.2594990493797
1983,572,830,0,0,0,NA,NA,0,0,0,NA,NA,1.28862388807395
1984,572,830,0,0,0,NA,NA,0,0,0,NA,NA,1.31540568508022
1985,572,830,0,0,0,NA,NA,0,0,0,NA,NA,1.34476835849683
1986,572,830,0,0,0,NA,NA,0,0,0,NA,NA,1.36913087570551
1987,572,830,0,0,0,NA,NA,0,0,0,NA,NA,1.3925518871038
1988,572,830,0,NA,0,NA,NA,0,NA,0,NA,NA,1.4156452435295
1989,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.43753145690736
1990,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.46041880618614
1991,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.48049689659729
1992,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.50184782143765
1993,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.52368742890074
1994,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.54365845351662
1995,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.56081227349901
1996,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.58147700356103
1997,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.60167062256663
1998,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.6221487082678
1999,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.63932623878649
2000,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.65500517443004
2001,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.6709970520662
2002,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.68469910203217
2003,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.70055808567123
2004,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.71451413982164
2005,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.7250155868029
2006,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.73754840937338
2007,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.74697153275176
2008,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.7564766024306
2009,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.76010672860475
2010,572,830,0,NA,NA,NA,0,0,NA,NA,NA,0,1.76234034350964
1984,173,835,0,0,0,NA,NA,0,0,0,NA,NA,0.620282934004051
1985,173,835,0,0,0,NA,NA,0,0,0,NA,NA,0.679942175399196
1986,173,835,0,0,0,NA,NA,0,0,0,NA,NA,0.730672469642999
1987,173,835,0,0,0,NA,NA,0,0,0,NA,NA,0.773794427720316
1988,173,835,0,NA,0,NA,NA,0,NA,0,NA,NA,0.815577280525085
1989,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,0.858379141109219
1990,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,0.899791304442458
1991,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,0.937823035929351
1992,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,0.974735637267343
1993,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.00418532441741
1994,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.04162967045777
1995,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.06888633365159
1996,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.10054958252049
1997,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.12541701426824
1998,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.15133906014291
1999,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.17435053545769
2000,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.19926291220332
2001,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.22080145374353
2002,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.239939058713
2003,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.25876837955664
2004,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.27337731582319
2005,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.28705584218331
2006,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.29902204912527
2007,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.30916112651528
2008,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.31861786489453
2009,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.3252259407799
2010,173,835,0,NA,NA,NA,0,0,NA,NA,NA,0,1.33197960158915
1949,NA,840,NA,0,0,0,NA,NA,0,0,0,NA,0.217586235506682
1950,NA,840,NA,0,0,0,NA,NA,0,0,0,NA,0.226050663534961
1951,NA,840,NA,0,0,1,NA,NA,0,0,1,NA,0.214553763090282
1952,NA,840,NA,0,0,0,NA,NA,0,0,0,NA,0.265091684157264
1953,NA,840,NA,0,0,0,NA,NA,0,0,0,NA,0.30231783551538
1954,NA,840,NA,0,0,0,NA,NA,0,0,0,NA,0.323415701221801
1955,NA,840,NA,0,0,0,NA,NA,0,0,0,NA,0.331326147136404
1956,NA,840,0,0,0,0,NA,0,0,0,0,NA,0.327106394762353
1957,NA,840,0,0,0,0,NA,0,0,0,0,NA,0.315058596944806
1958,NA,840,0,0,0,0,NA,0,0,0,0,NA,0.289069769886705
1959,NA,840,0,0,0,0,NA,0,0,0,0,NA,0.251912401208626
1960,NA,840,0,0,0,0,NA,0,0,0,0,NA,0.201157171129093
1961,NA,840,0,0,0,0,NA,0,0,0,0,NA,0.133619887281555
1962,NA,840,0,0,0,0,NA,0,0,0,0,NA,0.0532993432254502
1963,NA,840,0,0,0,0,NA,0,0,0,0,NA,-0.0450239076118375
1964,NA,840,0,0,0,0,NA,0,0,0,0,NA,-0.165193729086326
1965,NA,840,0,0,0,0,NA,0,0,0,0,NA,-0.318883848133136
1966,NA,840,0,0,0,0,NA,0,0,0,0,NA,-0.515331477914581
1967,NA,840,0,0,0,0,NA,0,0,0,0,NA,-0.789112033809577
1968,NA,840,0,0,1,0,NA,0,0,1,0,NA,-1.22429182626185
1969,NA,840,0,0,1,0,NA,0,0,1,0,NA,-1.4826786368707
1970,NA,840,0,0,1,0,NA,0,0,1,0,NA,-1.7052836313848
1971,NA,840,0,0,1,0,NA,0,0,1,0,NA,-2.0027714072891
1972,NA,840,1,1,1,0,NA,1,1,1,0,NA,-2.560949806074
1973,NA,840,1,1,1,1,NA,1,1,1,1,NA,-2.82743553097032
1974,NA,840,1,1,1,0,NA,1,1,1,0,NA,-2.89566164452038
1975,NA,840,1,1,1,0,NA,1,1,1,0,NA,-2.8780068945027
1976,NA,840,1,1,1,0,NA,1,1,1,0,NA,-2.76734729777213
1977,NA,840,0,1,1,0,NA,0,1,1,0,NA,-2.51102118193937
1978,NA,840,0,1,1,0,NA,0,1,1,0,NA,-2.41310351817222
1979,NA,840,0,1,1,0,NA,0,1,1,0,NA,-2.37108362971914
1980,NA,840,0,1,1,0,NA,0,1,1,0,NA,-2.35506250263944
1981,515,840,0,1,1,0,NA,0,1,1,0,NA,-2.34751228557793
1982,515,840,0,1,1,0,NA,0,1,1,0,NA,-2.33862074778091
1983,515,840,0,1,1,NA,NA,0,1,1,NA,NA,-2.32147638927186
1984,515,840,0,1,1,NA,NA,0,1,1,NA,NA,-2.2535662986073
1985,515,840,0,1,1,NA,NA,0,1,1,NA,NA,-2.06818889240977
1986,515,840,0,1,0,NA,NA,0,1,0,NA,NA,-1.59216484480086
1987,515,840,0,0,0,NA,NA,0,0,0,NA,NA,-1.10752443136082
1988,515,840,0,NA,0,NA,NA,0,NA,0,NA,NA,-0.933346827874357
1989,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.765358135377676
1990,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.620662334422489
1991,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.492479674730795
1992,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.378027927706109
1993,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.276058004033218
1994,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.183342994635878
1995,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.097992888362822
1996,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.0267094866233287
1997,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.0436254110729596
1998,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.105898485739
1999,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.160432652856536
2000,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.208501182108788
2001,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.255879054671572
2002,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.296790506721552
2003,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.334632648924819
2004,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.366361664149107
2005,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.393640376643132
2006,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.420578825011824
2007,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.439498686249989
2008,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.454694697834191
2009,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.467296462801683
2010,515,840,0,NA,NA,NA,0,0,NA,NA,NA,0,0.474694436313701
1949,NA,850,NA,0,0,1,NA,NA,0,0,1,NA,0.0396466387001787
1950,NA,850,NA,0,0,0,NA,NA,0,0,0,NA,0.101589566420228
1951,NA,850,NA,0,0,0,NA,NA,0,0,0,NA,0.14034673919479
1952,NA,850,NA,0,0,0,NA,NA,0,0,0,NA,0.159267946962702
1953,NA,850,NA,0,0,0,NA,NA,0,0,0,NA,0.164786530453747
1954,NA,850,NA,0,0,0,NA,NA,0,0,0,NA,0.149720171269911
1955,NA,850,NA,0,0,0,NA,NA,0,0,0,NA,0.112059730211225
1956,NA,850,0,0,0,0,NA,0,0,0,0,NA,0.0651062654036235
1957,NA,850,0,0,0,0,NA,0,0,0,0,NA,-0.00319953732154943
1958,NA,850,0,0,0,0,NA,0,0,0,0,NA,-0.0929074849992156
1959,NA,850,0,0,0,0,NA,0,0,0,0,NA,-0.215241926996512
1960,NA,850,0,0,0,1,NA,0,0,0,1,NA,-0.370305523931717
1961,NA,850,0,0,0,0,NA,0,0,0,0,NA,-0.49802297053309
1962,NA,850,0,0,0,1,NA,0,0,0,1,NA,-0.698504339237484
1963,NA,850,0,0,0,1,NA,0,0,0,1,NA,-0.943874057596747
1964,NA,850,0,0,0,0,NA,0,0,0,0,NA,-1.34147281971336
1965,NA,850,1,1,1,1,NA,1,1,1,1,NA,-2.20290422010024
1966,NA,850,1,1,1,0,NA,1,1,1,0,NA,-2.35010755986142
1967,NA,850,0,1,0,1,NA,0,1,0,1,NA,-2.01195319148864
1968,NA,850,0,1,0,1,NA,0,1,0,1,NA,-1.84695863636841
1969,NA,850,0,1,0,0,NA,0,1,0,0,NA,-1.74318238349338
1970,NA,850,0,1,0,1,NA,0,1,0,1,NA,-1.72298458379745
1971,NA,850,0,1,0,0,NA,0,1,0,0,NA,-1.69730270760641
1972,NA,850,0,1,0,0,NA,0,1,0,0,NA,-1.72615750263026
1973,NA,850,0,1,0,0,NA,0,1,0,0,NA,-1.83003558412019
1974,NA,850,0,1,0,0,NA,0,1,0,0,NA,-2.06553137931294
1975,NA,850,1,1,1,0,NA,1,1,1,0,NA,-2.59088424915274
1976,NA,850,1,1,1,0,NA,1,1,1,0,NA,-2.84986921298052
1977,NA,850,1,1,1,0,NA,1,1,1,0,NA,-3.00215103570857
1978,NA,850,1,1,1,0,NA,1,1,1,0,NA,-3.10447655117559
1979,NA,850,1,1,1,0,NA,1,1,1,0,NA,-3.17709421958246
1980,NA,850,1,1,1,0,NA,1,1,1,0,NA,-3.22863853656421
1981,338,850,1,1,1,0,NA,1,1,1,0,NA,-3.272064572087
1982,338,850,1,1,1,0,NA,1,1,1,0,NA,-3.31311255637328
1983,338,850,1,1,1,NA,NA,1,1,1,NA,NA,-3.35466079561892
1984,338,850,1,1,1,NA,NA,1,1,1,NA,NA,-3.36366420247852
1985,338,850,1,1,1,NA,NA,1,1,1,NA,NA,-3.34124115250171
1986,338,850,1,1,1,NA,NA,1,1,1,NA,NA,-3.29007046607111
1987,338,850,1,1,1,NA,NA,1,1,1,NA,NA,-3.19940473754066
1988,338,850,1,NA,1,NA,NA,1,NA,1,NA,NA,-3.05420508769024
1989,338,850,1,NA,NA,NA,0,1,NA,NA,NA,0,-2.83508082040384
1990,338,850,1,NA,NA,NA,0,1,NA,NA,NA,0,-2.73826925527137
1991,338,850,1,NA,NA,NA,1,1,NA,NA,NA,1,-2.7313433463099
1992,338,850,1,NA,NA,NA,1,1,NA,NA,NA,1,-2.54593078767663
1993,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-2.10213657349189
1994,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-1.91963286358584
1995,338,850,0,NA,NA,NA,1,0,NA,NA,NA,1,-1.92356059330762
1996,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-1.85806298899911
1997,338,850,0,NA,NA,NA,1,0,NA,NA,NA,1,-1.96209100214663
1998,338,850,0,NA,NA,NA,1,0,NA,NA,NA,1,-2.01181921737517
1999,338,850,0,NA,NA,NA,1,0,NA,NA,NA,1,-2.02597949921999
2000,338,850,0,NA,NA,NA,1,0,NA,NA,NA,1,-2.01628821406971
2001,338,850,0,NA,NA,NA,1,0,NA,NA,NA,1,-1.97648548146882
2002,338,850,0,NA,NA,NA,1,0,NA,NA,NA,1,-1.88414329016157
2003,338,850,0,NA,NA,NA,1,0,NA,NA,NA,1,-1.71534609801409
2004,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-1.4202066740868
2005,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-1.20783056306005
2006,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-1.04669518775065
2007,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.926535709698343
2008,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.838145264438927
2009,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.781776818147218
2010,338,850,0,NA,NA,NA,0,0,NA,NA,NA,0,-0.750617451969444
1995,NA,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.453761305377789
1996,NA,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.501705110238525
1997,NA,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.542246510293897
1998,NA,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.583690879171959
1999,NA,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.619455473623784
2000,NA,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.655570749286932
2001,NA,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.68710546309594
2002,NA,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.715416059206389
2003,257,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.744321409133993
2004,257,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.769028264194389
2005,257,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.7881717284312
2006,257,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.805926001811098
2007,257,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.818413550584637
2008,257,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.831140883640749
2009,257,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.839899878542523
2010,257,860,0,NA,NA,NA,0,0,NA,NA,NA,0,0.842736755839693
1949,NA,900,NA,0,0,0,NA,NA,0,0,0,NA,0.95725022985526
1950,NA,900,NA,0,0,0,NA,NA,0,0,0,NA,1.0518840401539
1951,NA,900,NA,0,0,0,NA,NA,0,0,0,NA,1.14049817831727
1952,NA,900,NA,0,0,0,NA,NA,0,0,0,NA,1.22631501626129
1953,NA,900,NA,0,0,0,NA,NA,0,0,0,NA,1.30328041389473
1954,NA,900,NA,0,0,0,NA,NA,0,0,0,NA,1.37905906030184
1955,NA,900,NA,0,0,0,NA,NA,0,0,0,NA,1.45006019160167
1956,NA,900,0,0,0,0,NA,0,0,0,0,NA,1.5216229818984
1957,NA,900,0,0,0,0,NA,0,0,0,0,NA,1.58690997385806
1958,NA,900,0,0,0,0,NA,0,0,0,0,NA,1.65014087803114
1959,NA,900,0,0,0,0,NA,0,0,0,0,NA,1.71239995523267
1960,NA,900,0,0,0,0,NA,0,0,0,0,NA,1.77375925307852
1961,NA,900,0,0,0,0,NA,0,0,0,0,NA,1.83294192828131
1962,NA,900,0,0,0,0,NA,0,0,0,0,NA,1.89022943417459
1963,NA,900,0,0,0,0,NA,0,0,0,0,NA,1.94338789075863
1964,NA,900,0,0,0,0,NA,0,0,0,0,NA,1.99560652520897
1965,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.04718031857795
1966,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.09520802520626
1967,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.13949477252394
1968,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.18335032452967
1969,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.22617930520175
1970,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.26459265762584
1971,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.30465057900244
1972,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.33967229374521
1973,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.37692953271012
1974,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.41303237528952
1975,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.44531207581398
1976,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.47443819102078
1977,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.50544122133136
1978,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.53096862355532
1979,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.55810303696434
1980,NA,900,0,0,0,0,NA,0,0,0,0,NA,2.58166616229113
1981,125,900,0,0,0,0,NA,0,0,0,0,NA,2.60934687815448
1982,125,900,0,0,0,0,NA,0,0,0,0,NA,2.63091794980309
1983,125,900,0,0,0,NA,NA,0,0,0,NA,NA,2.64698335485292
1984,125,900,0,0,0,NA,NA,0,0,0,NA,NA,2.66470874018143
1985,125,900,0,0,0,NA,NA,0,0,0,NA,NA,2.67963609905624
1986,125,900,0,0,0,NA,NA,0,0,0,NA,NA,2.69213927047147
1987,125,900,0,0,0,NA,NA,0,0,0,NA,NA,2.70646030703014
1988,125,900,0,NA,0,NA,NA,0,NA,0,NA,NA,2.71469792356162
1989,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.72895605016103
1990,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.74324931821029
1991,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.75674512959165
1992,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.77001989432306
1993,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.77984605327959
1994,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.78946010767908
1995,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.80068337661295
1996,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.81074561381984
1997,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.82389607478749
1998,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.83477610528192
1999,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.84636493795459
2000,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.8541231561161
2001,125,900,0,NA,NA,NA,0,0,NA,NA,NA,0,2.86446317762701
